"","Y","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
"1",2.11578345035015,0.847967742632427,1.46702352470225,2.63668836912618,-0.172560956827894,1.7544375819222,7.77930169600243,1.27797272623571,3.85336987946356,4.44516974818114,4.08220376601633
"2",3.89773565083384,6.87515828859055,17.7455391121809,2.56895508757466,7.48479069053385,7.53493933862064,3.77402960961213,8.07750661708777,1.19556039873654,1.08109007124781,-0.296735977203966
"3",-0.118400271242969,2.44729466948854,8.37879969946496,-3.69045655526641,-0.966191967502184,4.28476021223254,-0.100148942903644,2.60130135908003,-3.63047075853427,-1.29871590653785,-2.25403871990828
"4",-0.717203136480293,-0.440541330252486,-2.45991338221767,-3.053679253334,-1.63136247914135,0.988474141258422,-3.67388066670848,0.142556752389389,-2.49566913285513,0.651470721282443,0.606062160759357
"5",0.712123936758324,-0.998338496326667,-0.769232812018572,3.053679253334,3.23652818796081,-0.657895925727736,3.87407835474676,2.80917064127397,2.31945957824422,2.35305326565598,3.26923457141302
"6",0.0520748098544743,0,-3.33691594112455,-1.89759666130573,1.26583761894032,-0.662252876237623,0.995032959158948,2.19186860187079,-0.530499347405211,-1.59834000454513,-0.439566972186434
"7",-2.05368915290336,-1.91339603252327,-4.28199979807804,-2.3256869293423,-3.84662171580779,-3.14986982256418,-3.11739502947574,-3.72713739570028,-2.51359303400065,-2.94298111228564,-2.07721897417699
"8",-2.35984648291243,-3.46856292500703,0.41580007498947,1.94180918248072,-1.81373821763575,-2.31223756302459,-1.54403456922498,0.561008452894463,-3.32748454392533,0.110557253317545,-2.27454095850419
"9",2.57866811451954,2.32569407000689,8.16373260390595,0.383877746861572,2.46520014446894,2.882038659404,3.36594960993555,15.3950868764761,1.8622489919732,-0.110557253317545,1.37092079888781
"10",0.705316168939341,0.229613780887128,-0.960616939692827,0,0,0.904990754167301,0.300447029606232,4.91326313618607,0.368320472138706,-0.110679617675657,0.151171534566785
"11",1.47531476426632,1.026823236786,2.10132327772197,0.763362715917104,4.60034135882665,2.22725948950391,-1.20725538932742,3.91768367792995,-0.923363480069206,-0.889893193947522,0.752448625049595
"12",-0.641446341544949,-1.48659756697835,-2.87652540200138,-2.30779543024298,6.3083940683768,1.96298209059051,-1.32452508238536,-3.68963454486977,-3.20480645693912,-1.57660323009949,-1.51060199180293
"13",2.15328632867653,2.95140984383728,1.16055202776248,4.93459474964748,1.58848405566552,2.2424901763344,1.52674701506896,6.07586173966244,1.33208855179063,0.113441906840173,0.303951449067164
"14",-2.16347028213679,-3.06667990029066,-3.32385984407484,-4.54624462734987,-2.02611736048279,-2.67539051628365,-3.59935979309149,-3.93493190438665,-2.68214873937112,-2.52597056383408,-1.83772307616898
"15",-0.566834284962958,-1.27685561545157,-2.41460522751371,-0.388350122297609,-0.146304412010245,0.863943131591505,-2.86795763515304,0.333892955431914,0.773696067306595,-1.40517137078042,0
"16",-1.72851136775183,-2.24462347082373,-2.89276379984749,-4.37444984292039,3.87701006565635,-1.51682785373097,1.07182144634521,-2.02026962970088,-3.72957603543185,-3.11402341144849,-0.46476298640048
"17",-3.07174175290132,-2.05198324615399,-4.06472485169687,-0.40733264331827,-3.43873741745906,-3.78243282153026,-2.26425285976735,-6.68086643225472,-1.81639690164079,-1.96566639960007,-4.93337004991421
"18",2.66296291809009,1.212144937106,4.06472485169687,2.02027124778059,1.44720761247381,0.113314258995345,3.53545353018365,8.70113606195559,3.00924736935571,4.36962479562322,2.57662417636215
"19",1.30922733933048,1.67268203785387,0.835082702326062,3.92206620592237,4.08219585538507,0.901929870029683,1.56661146595436,-1.00503303989044,3.87645635141585,-0.595598428090049,1.57732548398837
"20",1.05581727086683,0.236678813493718,2.05768109752142,0,2.18289343293936,3.63675783781687,3.46266855703785,9.21421949820402,-0.19028663489955,0.238671114090216,-0.156617020543948
"21",-1.35528291512355,-2.51360153359546,1.21458711762941,-3.92206620592237,-3.4320390275612,-1.63669481506226,0.100048745134629,0.408578707033769,0.759008523265159,0.238093038820431,-1.73917336723193
"22",1.06569549970228,1.20484268651708,0.401612484193592,1.98025702344165,1.24914559462184,0.109950334911169,2.76151883521649,3.40714241874434,-0.568721888365609,5.32533766421235,1.42520152969752
"23",-0.946256534617795,-0.600602004269213,-6.41378199628271,-1.98025702344165,-1.38891544149065,0.438596404945812,-3.76655229186031,-16.2229166645128,2.06968399919756,1.56602152400325,3.40063506713832
"24",-0.212764453241832,-0.362108028781449,1.06271025419282,0.399202228176421,0.279335882024512,0.8714636520331,-1.73208325028753,-1.63555173751266,0.557116713749473,-0.668156639737028,-0.916030172695237
"25",0.514455877789111,-1.33902930237753,3.53100219289129,0.397608661778115,2.20698243735651,5.99864749988157,-1.34508221418024,1.75136361592951,0.369682088497569,1.6620902965883,1.06789041576842
"26",1.48604021608119,3.13656016176171,1.01523806928565,4.65200298988098,5.05426916091167,2.52156119970284,3.07716546446777,-0.813485610751741,-1.11319009606756,-0.440525072420961,-0.456274328013073
